"id","type","division","rank","score","attempts","eventId","teamName","seasonId"
39897362,"driver",,10,127,1,51538,"61588E",181
39897363,"programming",,10,123,1,51538,"61588E",181
39897364,"driver",,11,161,3,51538,"18190D",181
39897365,"programming",,11,88,3,51538,"18190D",181
39897366,"driver",,12,136,2,51538,"58598A",181
39897367,"programming",,12,71,2,51538,"58598A",181
39897368,"driver",,13,151,3,51538,"88613V",181
39897369,"programming",,13,53,3,51538,"88613V",181
39897370,"driver",,14,164,2,51538,"7258D",181
39897371,"programming",,14,0,0,51538,"7258D",181
39897372,"driver",,15,84,2,51538,"10592X",181
39897373,"programming",,15,64,2,51538,"10592X",181
39897374,"driver",,16,83,2,51538,"88613U",181
39897375,"programming",,16,50,1,51538,"88613U",181
39897376,"driver",,17,133,1,51538,"19320Z",181
39897377,"programming",,17,0,0,51538,"19320Z",181
39897378,"driver",,18,126,1,51538,"9123D",181
39897379,"programming",,18,0,0,51538,"9123D",181
39897380,"driver",,19,114,2,51538,"1306C",181
39897381,"programming",,19,0,0,51538,"1306C",181
39897382,"driver",,20,114,1,51538,"77749A",181
39897383,"programming",,20,0,0,51538,"77749A",181
39897384,"driver",,21,112,2,51538,"68762F",181
39897385,"programming",,21,0,0,51538,"68762F",181
39897386,"driver",,22,97,2,51538,"77749B",181
39897387,"programming",,22,0,0,51538,"77749B",181
39897388,"driver",,23,94,1,51538,"18190B",181
39897389,"programming",,23,0,0,51538,"18190B",181
39897390,"driver",,24,73,2,51538,"88518J",181
39897391,"programming",,24,0,0,51538,"88518J",181
39897392,"driver",,25,72,2,51538,"3134G",181
39897393,"programming",,25,0,0,51538,"3134G",181
39897394,"driver",,26,0,0,51538,"1079X",181
39897395,"programming",,26,61,3,51538,"1079X",181
39897396,"driver",,27,49,2,51538,"1079Y",181
39897397,"programming",,27,0,0,51538,"1079Y",181
39897398,"driver",,28,42,2,51538,"63936D",181
39897399,"programming",,28,0,0,51538,"63936D",181
39897400,"driver",,29,25,3,51538,"63936A",181
39897401,"programming",,29,12,1,51538,"63936A",181
39897402,"driver",,30,12,1,51538,"82838V",181
39897403,"programming",,30,0,0,51538,"82838V",181
39897270,"driver",,1,217,3,51750,"3219A",181
39897271,"programming",,1,184,3,51750,"3219A",181
39897272,"driver",,2,218,3,51750,"9123A",181
39897273,"programming",,2,179,3,51750,"9123A",181
39897274,"driver",,3,204,3,51750,"13800Z",181
39897275,"programming",,3,165,3,51750,"13800Z",181
39897276,"driver",,4,201,3,51750,"7756A",181
39897277,"programming",,4,156,3,51750,"7756A",181
39897278,"driver",,5,182,3,51750,"88825H",181
39897279,"programming",,5,168,3,51750,"88825H",181
39897280,"driver",,6,156,1,51750,"88825A",181
39897281,"programming",,6,125,2,51750,"88825A",181
39897282,"driver",,7,158,3,51750,"653Y",181
39897283,"programming",,7,108,3,51750,"653Y",181
39897284,"driver",,8,76,1,51750,"488B",181
39897285,"programming",,8,130,2,51750,"488B",181
39897286,"driver",,9,112,2,51750,"91233X",181
39897287,"programming",,9,78,1,51750,"91233X",181
39897288,"driver",,10,172,1,51750,"7671C",181
39897289,"programming",,10,0,0,51750,"7671C",181
39897290,"driver",,11,171,3,51750,"7671A",181
39897291,"programming",,11,0,0,51750,"7671A",181
39897292,"driver",,12,94,3,51750,"5868E",181
39897293,"programming",,12,64,3,51750,"5868E",181
39897294,"driver",,13,74,2,51750,"96626A",181
39897295,"programming",,13,82,3,51750,"96626A",181
39897296,"driver",,14,97,3,51750,"5868D",181
39897297,"programming",,14,54,3,51750,"5868D",181
39897298,"driver",,15,151,1,51750,"8223C",181
39897299,"programming",,15,0,0,51750,"8223C",181
39897300,"driver",,16,130,1,51750,"66797S",181
39897301,"programming",,16,0,0,51750,"66797S",181
39897302,"driver",,17,121,2,51750,"9123Y",181
39897303,"programming",,17,0,0,51750,"9123Y",181
39897304,"driver",,18,108,1,51750,"9123H",181
39897305,"programming",,18,0,1,51750,"9123H",181
39897306,"driver",,19,42,1,51750,"93211B",181
39897307,"programming",,19,64,1,51750,"93211B",181
39897308,"driver",,20,91,2,51750,"95273A",181
39897309,"programming",,20,0,0,51750,"95273A",181
39897310,"driver",,21,88,1,51750,"71030A",181
39897311,"programming",,21,0,0,51750,"71030A",181
39897312,"driver",,22,85,1,51750,"77749C",181
39897313,"programming",,22,0,0,51750,"77749C",181
39897314,"driver",,23,82,2,51750,"25836B",181
39897315,"programming",,23,0,0,51750,"25836B",181
39897316,"driver",,24,69,1,51750,"1692A",181
39897317,"programming",,24,9,1,51750,"1692A",181
39897318,"driver",,25,65,2,51750,"80088D",181
39897319,"programming",,25,6,2,51750,"80088D",181
39897320,"driver",,26,69,1,51750,"25836A",181
39897321,"programming",,26,0,0,51750,"25836A",181
39897322,"driver",,27,63,3,51750,"96626B",181
39897323,"programming",,27,5,1,51750,"96626B",181
39897324,"driver",,28,68,2,51750,"1796A",181
39897325,"programming",,28,0,0,51750,"1796A",181
39897326,"driver",,29,0,0,51750,"96626C",181
39897327,"programming",,29,67,1,51750,"96626C",181
39897328,"driver",,30,56,3,51750,"50009Y",181
39897329,"programming",,30,9,1,51750,"50009Y",181
39897330,"driver",,31,52,1,51750,"95271C",181
39897331,"programming",,31,0,0,51750,"95271C",181
39897332,"driver",,32,47,3,51750,"79001A",181
39897333,"programming",,32,0,0,51750,"79001A",181
45585666,"driver",,1,203,3,55273,"54009A",181
45585667,"programming",,1,195,2,55273,"54009A",181
45585668,"driver",,2,196,1,55273,"54009B",181
45585669,"programming",,2,189,2,55273,"54009B",181
45585670,"driver",,3,199,2,55273,"54001B",181
45585671,"programming",,3,183,3,55273,"54001B",181
45585672,"driver",,4,200,3,55273,"3219A",181
45585673,"programming",,4,179,3,55273,"3219A",181
45585674,"driver",,5,207,3,55273,"18501A",181
45585675,"programming",,5,167,3,55273,"18501A",181
45585676,"driver",,6,219,3,55273,"9123A",181
45585677,"programming",,6,144,3,55273,"9123A",181
45585678,"driver",,7,182,3,55273,"88825H",181
45585679,"programming",,7,170,3,55273,"88825H",181
45585680,"driver",,8,186,3,55273,"18526Z",181
45585681,"programming",,8,159,3,55273,"18526Z",181
45585682,"driver",,9,201,2,55273,"13141A",181
45585683,"programming",,9,109,3,55273,"13141A",181
45585684,"driver",,10,153,1,55273,"9123Y",181
45585685,"programming",,10,139,1,55273,"9123Y",181
45585686,"driver",,11,156,3,55273,"98985A",181
45585687,"programming",,11,131,2,55273,"98985A",181
45585688,"driver",,12,143,2,55273,"88825B",181
45585689,"programming",,12,139,3,55273,"88825B",181
45585690,"driver",,13,192,1,55273,"18555B",181
45585691,"programming",,13,90,1,55273,"18555B",181
45585692,"driver",,14,136,1,55273,"1388V",181
45585693,"programming",,14,127,1,55273,"1388V",181
45585694,"driver",,15,146,2,55273,"1692A",181
45585695,"programming",,15,100,2,55273,"1692A",181
45585696,"driver",,16,166,2,55273,"18522Z",181
45585697,"programming",,16,74,2,55273,"18522Z",181
45585698,"driver",,17,111,2,55273,"56666H",181
45585699,"programming",,17,108,2,55273,"56666H",181
45585700,"driver",,18,138,1,55273,"7756X",181
45585701,"programming",,18,72,1,55273,"7756X",181
45585702,"driver",,19,137,2,55273,"18522S",181
45585703,"programming",,19,53,1,55273,"18522S",181
45585704,"driver",,20,126,1,55273,"57000G",181
45585705,"programming",,20,56,1,55273,"57000G",181
45585706,"driver",,21,111,2,55273,"17996Y",181
45585707,"programming",,21,47,2,55273,"17996Y",181
45585708,"driver",,22,74,1,55273,"7139C",181
45585709,"programming",,22,83,1,55273,"7139C",181
45585710,"driver",,23,157,3,55273,"665A",181
45585711,"programming",,23,0,1,55273,"665A",181
45585712,"driver",,24,150,3,55273,"692A",181
45585713,"programming",,24,0,2,55273,"692A",181
45585714,"driver",,25,128,2,55273,"8223C",181
45585715,"programming",,25,0,0,55273,"8223C",181
45585716,"driver",,26,122,2,55273,"18511A",181
45585717,"programming",,26,0,0,55273,"18511A",181
45585718,"driver",,27,0,1,55273,"653Y",181
45585719,"programming",,27,120,1,55273,"653Y",181
45585720,"driver",,28,118,2,55273,"18522W",181
45585721,"programming",,28,0,0,55273,"18522W",181
45585722,"driver",,29,67,2,55273,"18599T",181
45585723,"programming",,29,0,0,55273,"18599T",181
45585724,"driver",,30,52,1,55273,"7756A",181
45585725,"programming",,30,0,0,55273,"7756A",181
45585726,"driver",,31,0,0,55273,"56666E",181
45585727,"programming",,31,45,1,55273,"56666E",181
45585728,"driver",,32,42,1,55273,"18522E",181
45585729,"programming",,32,0,0,55273,"18522E",181
45585730,"driver",,33,0,0,55273,"388B",181
45585731,"programming",,33,0,1,55273,"388B",181
45585604,"driver",,1,211,3,55274,"9123C",181
45585605,"programming",,1,216,3,55274,"9123C",181
45585606,"driver",,2,181,2,55274,"81988E",181
45585607,"programming",,2,218,3,55274,"81988E",181
45585608,"driver",,3,173,3,55274,"7925X",181
45585609,"programming",,3,180,3,55274,"7925X",181
45585610,"driver",,4,199,2,55274,"9123W",181
45585611,"programming",,4,147,2,55274,"9123W",181
45585612,"driver",,5,191,3,55274,"666X",181
45585613,"programming",,5,153,3,55274,"666X",181
45585614,"driver",,6,188,2,55274,"8223A",181
45585615,"programming",,6,151,2,55274,"8223A",181
45585616,"driver",,7,179,1,55274,"291J",181
45585617,"programming",,7,157,1,55274,"291J",181
45585618,"driver",,8,193,3,55274,"9698B",181
45585619,"programming",,8,139,1,55274,"9698B",181
45585620,"driver",,9,175,2,55274,"9698V",181
45585621,"programming",,9,145,2,55274,"9698V",181
45585622,"driver",,10,168,1,55274,"9416U",181
45585623,"programming",,10,137,1,55274,"9416U",181
45585624,"driver",,11,144,2,55274,"7925M",181
45585625,"programming",,11,151,2,55274,"7925M",181
45585626,"driver",,12,156,2,55274,"82825Y",181
45585627,"programming",,12,128,2,55274,"82825Y",181
45585628,"driver",,13,164,2,55274,"9698S",181
45585629,"programming",,13,94,2,55274,"9698S",181
45585630,"driver",,14,137,3,55274,"63936C",181
45585631,"programming",,14,92,3,55274,"63936C",181
45585632,"driver",,15,101,1,55274,"81531W",181
45585633,"programming",,15,124,1,55274,"81531W",181
45585634,"driver",,16,188,1,55274,"7258A",181
45585635,"programming",,16,0,0,55274,"7258A",181
45585636,"driver",,17,141,3,55274,"88613V",181
45585637,"programming",,17,38,1,55274,"88613V",181
45585638,"driver",,18,125,2,55274,"11S",181
45585639,"programming",,18,37,1,55274,"11S",181
45585640,"driver",,19,141,1,55274,"71030H",181
45585641,"programming",,19,0,0,55274,"71030H",181
45585642,"driver",,20,101,1,55274,"28S",181
45585643,"programming",,20,35,1,55274,"28S",181
45585644,"driver",,21,70,2,55274,"18190A",181
45585645,"programming",,21,61,1,55274,"18190A",181
45585646,"driver",,22,96,3,55274,"860A",181
45585647,"programming",,22,35,3,55274,"860A",181
45585648,"driver",,23,118,2,55274,"12367Z",181
45585649,"programming",,23,11,1,55274,"12367Z",181
45585650,"driver",,24,111,1,55274,"8331A",181
45585651,"programming",,24,11,1,55274,"8331A",181
45585652,"driver",,25,106,1,55274,"52222B",181
45585653,"programming",,25,0,0,55274,"52222B",181
45585654,"driver",,26,96,1,55274,"18502A",181
45585655,"programming",,26,6,1,55274,"18502A",181
45585656,"driver",,27,68,1,55274,"17996B",181
45585657,"programming",,27,12,1,55274,"17996B",181
45585658,"driver",,28,69,1,55274,"57000A",181
45585659,"programming",,28,9,1,55274,"57000A",181
45585660,"driver",,29,44,1,55274,"546B",181
45585661,"programming",,29,12,1,55274,"546B",181
45585662,"driver",,30,53,1,55274,"492X",181
45585663,"programming",,30,0,0,55274,"492X",181
45585664,"driver",,31,34,1,55274,"71467A",181
45585665,"programming",,31,0,0,55274,"71467A",181
44966538,"driver",,1,189,3,52772,"1294X",181
44966539,"programming",,1,199,2,52772,"1294X",181
44966540,"driver",,2,146,3,52772,"86832C",181
44966541,"programming",,2,95,2,52772,"86832C",181
44966542,"driver",,3,115,3,52772,"45888T",181
44966543,"programming",,3,78,1,52772,"45888T",181
44966544,"driver",,4,109,2,52772,"86832A",181
44966545,"programming",,4,75,1,52772,"86832A",181
44966546,"driver",,5,76,2,52772,"13212B",181
44966547,"programming",,5,102,1,52772,"13212B",181
44966548,"driver",,6,85,3,52772,"1294A",181
44966549,"programming",,6,84,2,52772,"1294A",181
44966550,"driver",,7,94,2,52772,"1294B",181
44966551,"programming",,7,75,1,52772,"1294B",181
44966552,"driver",,8,81,1,52772,"55930C",181
44966553,"programming",,8,73,1,52772,"55930C",181
44966554,"driver",,9,72,3,52772,"55930D",181
44966555,"programming",,9,70,1,52772,"55930D",181
44966556,"driver",,10,74,1,52772,"55930B",181
44966557,"programming",,10,58,3,52772,"55930B",181
44966558,"driver",,11,57,2,52772,"55930A",181
44966559,"programming",,11,61,3,52772,"55930A",181
44966560,"driver",,12,61,2,52772,"82S",181
44966561,"programming",,12,45,3,52772,"82S",181
44966562,"driver",,13,0,0,52772,"45888W",181
44966563,"programming",,13,95,1,52772,"45888W",181
44966564,"driver",,14,64,2,52772,"13212C",181
44966565,"programming",,14,30,1,52772,"13212C",181
44966566,"driver",,15,59,2,52772,"86832B",181
44966567,"programming",,15,26,2,52772,"86832B",181
44966568,"driver",,16,82,1,52772,"45888V",181
44966569,"programming",,16,0,0,52772,"45888V",181
44966570,"driver",,17,0,0,52772,"34844B",181
44966571,"programming",,17,77,2,52772,"34844B",181
44966572,"driver",,18,70,1,52772,"13212A",181
44966573,"programming",,18,0,0,52772,"13212A",181
44966574,"driver",,19,66,1,52772,"1294C",181
44966575,"programming",,19,0,0,52772,"1294C",181
44966576,"driver",,20,45,1,52772,"82X",181
44966577,"programming",,20,0,0,52772,"82X",181
44966578,"driver",,21,42,1,52772,"90317B",181
44966579,"programming",,21,0,0,52772,"90317B",181
44966580,"driver",,22,37,1,52772,"13212D",181
44966581,"programming",,22,0,0,52772,"13212D",181
44966582,"driver",,23,32,1,52772,"34844A",181
44966583,"programming",,23,0,0,52772,"34844A",181
44966584,"driver",,24,25,1,52772,"90317A",181
44966585,"programming",,24,0,0,52772,"90317A",181
44966586,"driver",,25,0,0,52772,"86832D",181
44966587,"programming",,25,0,1,52772,"86832D",181
