"eventId","divisionId","teamName","id","rank","wins","losses","ties","wp","ap","sp","high_score","average_points","total_points"
52043,1,"7368C",19257370,39,0,0,0,0,0,0,95,79.2,396
52043,1,"98888B",19257369,38,0,0,0,0,0,0,100,79.4,397
52043,1,"95985B",19257368,37,0,0,0,0,0,0,92,79.8,399
52043,1,"83089B",19257367,36,0,0,0,0,0,0,95,80.4,402
52043,1,"11619C",19257366,35,0,0,0,0,0,0,92,80.4,402
52043,1,"71548C",19257365,34,0,0,0,0,0,0,96,80.6,403
52043,1,"75161D",19257364,33,0,0,0,0,0,0,84,80.8,404
52043,1,"8853A",19257363,32,0,0,0,0,0,0,89,81.6,408
52043,1,"88299A",19257362,31,0,0,0,0,0,0,106,81.8,409
52043,1,"62318A",19257361,30,0,0,0,0,0,0,87,82,410
52043,1,"91919C",19257360,29,0,0,0,0,0,0,86,82,410
52043,1,"66186C",19257359,28,0,0,0,0,0,0,90,82,410
52043,1,"11652B",19257358,27,0,0,0,0,0,0,91,82.6,413
52043,1,"45666A",19257357,26,0,0,0,0,0,0,99,83,415
52043,1,"27093A",19257356,25,0,0,0,0,0,0,86,83.2,416
52043,1,"18533C",19257355,24,0,0,0,0,0,0,87,83.4,417
52043,1,"7342X",19257354,23,0,0,0,0,0,0,89,83.4,417
52043,1,"22988A",19257353,22,0,0,0,0,0,0,86,84.4,422
52043,1,"5888B",19257352,21,0,0,0,0,0,0,92,84.6,423
52043,1,"7366E",19257351,20,0,0,0,0,0,0,88,84.8,424
52043,1,"89666W",19257350,19,0,0,0,0,0,0,92,84.8,424
52043,1,"13090B",19257349,18,0,0,0,0,0,0,94,85.8,429
52043,1,"69666B",19257348,17,0,0,0,0,0,0,95,86,430
52043,1,"5888D",19257347,16,0,0,0,0,0,0,92,86.2,431
52043,1,"27103B",19257346,15,0,0,0,0,0,0,90,86.4,432
52043,1,"18533A",19257345,14,0,0,0,0,0,0,100,86.4,432
52043,1,"671C",19257344,13,0,0,0,0,0,0,98,87.2,436
52043,1,"95111A",19257343,12,0,0,0,0,0,0,92,87.4,437
52043,1,"5510B",19257342,11,0,0,0,0,0,0,97,87.6,438
52043,1,"71888C",19257341,10,0,0,0,0,0,0,109,89.2,446
52043,1,"95111C",19257340,9,0,0,0,0,0,0,96,89.2,446
52043,1,"71888A",19257339,8,0,0,0,0,0,0,111,90.2,451
52043,1,"81020B",19257338,7,0,0,0,0,0,0,99,90.6,453
52043,1,"72333V",19257337,6,0,0,0,0,0,0,96,91,455
52043,1,"82333B",19257336,5,0,0,0,0,0,0,111,91.2,456
52043,1,"71888E",19257335,4,0,0,0,0,0,0,107,92.8,464
52043,1,"88299F",19257334,3,0,0,0,0,0,0,111,93.2,466
52043,1,"15159H",19257333,2,0,0,0,0,0,0,109,97,485
52043,1,"72333G",19257332,1,0,0,0,0,0,0,111,101.8,509
52043,2,"2135G",19257331,101,0,0,0,0,0,0,50,41.8,209
52043,2,"99996B",19257330,100,0,0,0,0,0,0,71,45.6,228
52043,2,"5666A",19257329,99,0,0,0,0,0,0,60,46.6,233
52043,2,"66196D",19257328,98,0,0,0,0,0,0,70,48,240
52043,2,"66186F",19257327,97,0,0,0,0,0,0,57,50.8,254
52043,2,"57521T",19257326,96,0,0,0,0,0,0,79,51.4,257
52043,2,"98888C",19257325,95,0,0,0,0,0,0,78,53,265
52043,2,"91919Z",19257324,94,0,0,0,0,0,0,77,54.4,272
52043,2,"4396A",19257323,93,0,0,0,0,0,0,67,55,275
52043,2,"88188A",19257322,92,0,0,0,0,0,0,78,55.6,278
52043,2,"7366D",19257321,91,0,0,0,0,0,0,74,57.4,287
52043,2,"76767A",19257320,90,0,0,0,0,0,0,69,59.6,298
52043,2,"88299E",19257319,89,0,0,0,0,0,0,78,59.6,298
52043,2,"66196B",19257318,88,0,0,0,0,0,0,83,60.2,301
52043,2,"27103A",19257317,87,0,0,0,0,0,0,91,61.4,307
52043,2,"83089E",19257316,86,0,0,0,0,0,0,74,61.6,308
52043,2,"11619B",19257315,85,0,0,0,0,0,0,88,61.6,308
52043,2,"66063B",19257314,84,0,0,0,0,0,0,74,62.2,311
52043,2,"60068D",19257313,83,0,0,0,0,0,0,77,62.4,312
52043,2,"66186B",19257312,82,0,0,0,0,0,0,89,62.6,313
52043,2,"95985A",19257311,81,0,0,0,0,0,0,81,62.8,314
52043,2,"67777C",19257310,80,0,0,0,0,0,0,75,63.4,317
52043,2,"7366B",19257309,79,0,0,0,0,0,0,78,63.6,318
52043,2,"66766A",19257308,78,0,0,0,0,0,0,80,64.8,324
52043,2,"27116B",19257307,77,0,0,0,0,0,0,75,66,330
52043,2,"10288E",19257306,76,0,0,0,0,0,0,86,67.2,336
52043,2,"50596B",19257305,75,0,0,0,0,0,0,78,67.6,338
52043,2,"83089A",19257304,74,0,0,0,0,0,0,90,68,340
52043,2,"71888M",19257303,73,0,0,0,0,0,0,84,69.8,349
52043,2,"2135E",19257302,72,0,0,0,0,0,0,84,70,350
52043,2,"31100C",19257301,71,0,0,0,0,0,0,88,70,350
52043,2,"27112C",19257300,70,0,0,0,0,0,0,87,70.2,351
52043,2,"49186E",19257299,69,0,0,0,0,0,0,89,70.4,352
52043,2,"15159V",19257298,68,0,0,0,0,0,0,76,70.6,353
52043,2,"18511B",19257297,67,0,0,0,0,0,0,99,70.6,353
52043,2,"49186A",19257296,66,0,0,0,0,0,0,84,70.8,354
52043,2,"4396C",19257295,65,0,0,0,0,0,0,78,71,355
52043,2,"1366E",19257294,64,0,0,0,0,0,0,87,71,355
52043,2,"1366C",19257293,63,0,0,0,0,0,0,86,71.2,356
52043,2,"66026B",19257292,62,0,0,0,0,0,0,82,71.2,356
52043,2,"11652C",19257291,61,0,0,0,0,0,0,83,71.2,356
52043,2,"91919B",19257290,60,0,0,0,0,0,0,87,71.6,358
52043,2,"66026D",19257289,59,0,0,0,0,0,0,88,71.8,359
52043,2,"9596E",19257288,58,0,0,0,0,0,0,87,72,360
52043,2,"55158A",19257287,57,0,0,0,0,0,0,85,72,360
52043,2,"66186D",19257286,56,0,0,0,0,0,0,86,72.2,361
52043,2,"75161C",19257285,55,0,0,0,0,0,0,87,74.4,372
52043,2,"15159F",19257284,54,0,0,0,0,0,0,90,74.6,373
52043,2,"2135K",19257283,53,0,0,0,0,0,0,93,74.6,373
52043,2,"7363B",19257282,52,0,0,0,0,0,0,87,74.8,374
52043,2,"18500A",19257281,51,0,0,0,0,0,0,83,75,375
52043,2,"10288A",19257280,50,0,0,0,0,0,0,85,75,375
52043,2,"89666V",19257279,49,0,0,0,0,0,0,98,75.4,377
52043,2,"10288C",19257278,48,0,0,0,0,0,0,91,75.8,379
52043,2,"71548B",19257277,47,0,0,0,0,0,0,88,76.2,381
52043,2,"13090C",19257276,46,0,0,0,0,0,0,99,76.2,381
52043,2,"15159C",19257275,45,0,0,0,0,0,0,101,76.4,382
52043,2,"67777A",19257274,44,0,0,0,0,0,0,94,77,385
52043,2,"3888A",19257273,43,0,0,0,0,0,0,91,77.8,389
52043,2,"45666B",19257272,42,0,0,0,0,0,0,88,78,390
52043,2,"18533D",19257271,41,0,0,0,0,0,0,87,78.2,391
52043,2,"60068B",19257270,40,0,0,0,0,0,0,91,78.2,391
52043,2,"5888C",19257269,39,0,0,0,0,0,0,94,78.4,392
52043,2,"91919X",19257268,38,0,0,0,0,0,0,88,78.4,392
