"id","type","division","rank","score","attempts","eventId","teamName","seasonId"
42405883,"programming",,13,0,0,53648,"98886D",180
42405884,"driver",,14,60,3,53648,"88110A",180
42405885,"programming",,14,0,0,53648,"88110A",180
42405886,"driver",,15,60,1,53648,"98990G",180
42405887,"programming",,15,0,0,53648,"98990G",180
42405888,"driver",,16,59,3,53648,"88110Y",180
42405889,"programming",,16,0,0,53648,"88110Y",180
42405890,"driver",,17,57,1,53648,"98990R",180
42405891,"programming",,17,0,0,53648,"98990R",180
42405892,"driver",,18,38,1,53648,"88414Z",180
42405893,"programming",,18,0,0,53648,"88414Z",180
42405894,"driver",,19,25,1,53648,"9609B",180
42405895,"programming",,19,0,0,53648,"9609B",180
42405896,"driver",,20,18,1,53648,"98990S",180
42405897,"programming",,20,0,0,53648,"98990S",180
37038068,"driver",,1,112,1,53373,"32680C",180
37038069,"programming",,1,89,1,53373,"32680C",180
37038070,"driver",,2,96,3,53373,"58988E",180
37038071,"programming",,2,101,3,53373,"58988E",180
37038072,"driver",,3,106,3,53373,"58988R",180
37038073,"programming",,3,84,2,53373,"58988R",180
37038074,"driver",,4,97,3,53373,"58988P",180
37038075,"programming",,4,90,3,53373,"58988P",180
37038076,"driver",,5,92,3,53373,"696E",180
37038077,"programming",,5,85,3,53373,"696E",180
37038078,"driver",,6,80,1,53373,"696U",180
37038079,"programming",,6,92,1,53373,"696U",180
37038080,"driver",,7,78,3,53373,"1903A",180
37038081,"programming",,7,87,2,53373,"1903A",180
37038082,"driver",,8,88,3,53373,"665A",180
37038083,"programming",,8,75,3,53373,"665A",180
37038084,"driver",,9,73,1,53373,"696X",180
37038085,"programming",,9,83,1,53373,"696X",180
37038086,"driver",,10,78,2,53373,"558A",180
37038087,"programming",,10,76,2,53373,"558A",180
37038088,"driver",,11,80,3,53373,"17520C",180
37038089,"programming",,11,68,3,53373,"17520C",180
37038090,"driver",,12,78,3,53373,"28731A",180
37038091,"programming",,12,69,3,53373,"28731A",180
37038092,"driver",,13,90,1,53373,"1903B",180
37038093,"programming",,13,57,3,53373,"1903B",180
37038094,"driver",,14,81,2,53373,"32680E",180
37038095,"programming",,14,56,2,53373,"32680E",180
37038096,"driver",,15,54,2,53373,"28731D",180
37038097,"programming",,15,78,3,53373,"28731D",180
37038098,"driver",,16,77,3,53373,"28731E",180
37038099,"programming",,16,46,3,53373,"28731E",180
37038100,"driver",,17,103,3,53373,"58988N",180
37038101,"programming",,17,16,1,53373,"58988N",180
37038102,"driver",,18,66,1,53373,"558B",180
37038103,"programming",,18,46,1,53373,"558B",180
37038104,"driver",,19,66,1,53373,"17520E",180
37038105,"programming",,19,46,1,53373,"17520E",180
37038106,"driver",,20,90,2,53373,"558C",180
37038107,"programming",,20,10,1,53373,"558C",180
37038108,"driver",,21,99,2,53373,"25502A",180
37038109,"programming",,21,0,0,53373,"25502A",180
37038110,"driver",,22,90,3,53373,"58988B",180
37038111,"programming",,22,5,1,53373,"58988B",180
37038112,"driver",,23,67,1,53373,"76837C",180
37038113,"programming",,23,22,1,53373,"76837C",180
37038114,"driver",,24,89,1,53373,"72377A",180
37038115,"programming",,24,0,0,53373,"72377A",180
37038116,"driver",,25,73,1,53373,"28731C",180
37038117,"programming",,25,15,1,53373,"28731C",180
37038118,"driver",,26,83,1,53373,"1266Y",180
37038119,"programming",,26,5,1,53373,"1266Y",180
37038120,"driver",,27,83,1,53373,"17520F",180
37038121,"programming",,27,5,1,53373,"17520F",180
37038122,"driver",,28,85,1,53373,"48500A",180
37038123,"programming",,28,0,0,53373,"48500A",180
37038124,"driver",,29,11,1,53373,"28731B",180
37038125,"programming",,29,73,2,53373,"28731B",180
37038126,"driver",,30,80,2,53373,"665U",180
37038127,"programming",,30,0,0,53373,"665U",180
37038128,"driver",,31,80,1,53373,"1266A",180
37038129,"programming",,31,0,0,53373,"1266A",180
37038130,"driver",,32,79,1,53373,"25502W",180
37038131,"programming",,32,0,0,53373,"25502W",180
37038132,"driver",,33,30,1,53373,"72355A",180
37038133,"programming",,33,48,1,53373,"72355A",180
37038134,"driver",,34,72,2,53373,"7627A",180
37038135,"programming",,34,5,1,53373,"7627A",180
37038136,"driver",,35,77,2,53373,"50395A",180
37038137,"programming",,35,0,0,53373,"50395A",180
37038138,"driver",,36,74,3,53373,"79623D",180
37038139,"programming",,36,0,0,53373,"79623D",180
37038140,"driver",,37,10,1,53373,"906A",180
37038141,"programming",,37,63,1,53373,"906A",180
37038142,"driver",,38,72,2,53373,"79623E",180
37038143,"programming",,38,0,2,53373,"79623E",180
37038144,"driver",,39,71,2,53373,"53387B",180
37038145,"programming",,39,0,0,53373,"53387B",180
37038146,"driver",,40,58,1,53373,"906C",180
37038147,"programming",,40,12,1,53373,"906C",180
37038148,"driver",,41,63,1,53373,"11226F",180
37038149,"programming",,41,0,0,53373,"11226F",180
37038150,"driver",,42,62,1,53373,"79623B",180
37038151,"programming",,42,0,0,53373,"79623B",180
37038152,"driver",,43,28,1,53373,"80719C",180
37038153,"programming",,43,32,1,53373,"80719C",180
37038154,"driver",,44,54,3,53373,"53387C",180
37038155,"programming",,44,0,0,53373,"53387C",180
37038156,"driver",,45,54,1,53373,"3322H",180
37038157,"programming",,45,0,0,53373,"3322H",180
37038158,"driver",,46,51,2,53373,"39766E",180
37038159,"programming",,46,0,0,53373,"39766E",180
37038160,"driver",,47,19,1,53373,"906B",180
37038161,"programming",,47,29,1,53373,"906B",180
37038162,"driver",,48,46,1,53373,"25502D",180
37038163,"programming",,48,0,0,53373,"25502D",180
37038164,"driver",,49,46,1,53373,"48500B",180
37038165,"programming",,49,0,0,53373,"48500B",180
37038166,"driver",,50,45,2,53373,"56382E",180
37038167,"programming",,50,0,0,53373,"56382E",180
37038168,"driver",,51,38,1,53373,"82671A",180
37038169,"programming",,51,0,0,53373,"82671A",180
37038170,"driver",,52,28,1,53373,"56382C",180
37038171,"programming",,52,0,0,53373,"56382C",180
37038172,"driver",,53,18,1,53373,"22423C",180
37038173,"programming",,53,0,0,53373,"22423C",180
37038174,"driver",,54,0,0,53373,"28731F",180
37038175,"programming",,54,15,2,53373,"28731F",180
37038176,"driver",,55,5,1,53373,"13968B",180
37038177,"programming",,55,0,0,53373,"13968B",180
37038178,"driver",,1,102,3,53374,"58988C",180
37038179,"programming",,1,106,2,53374,"58988C",180
37038180,"driver",,2,114,3,53374,"32680A",180
37038181,"programming",,2,91,3,53374,"32680A",180
37038182,"driver",,3,116,2,53374,"7627X",180
37038183,"programming",,3,83,3,53374,"7627X",180
37038184,"driver",,4,105,2,53374,"82377C",180
37038185,"programming",,4,91,2,53374,"82377C",180
37038186,"driver",,5,103,2,53374,"58988J",180
37038187,"programming",,5,74,2,53374,"58988J",180
37038188,"driver",,6,97,2,53374,"11226B",180
37038189,"programming",,6,74,3,53374,"11226B",180
37038190,"driver",,7,99,2,53374,"82355G",180
37038191,"programming",,7,29,1,53374,"82355G",180
37038192,"driver",,8,60,2,53374,"58988G",180
37038193,"programming",,8,60,3,53374,"58988G",180
37038194,"driver",,9,112,1,53374,"7627Y",180
37038195,"programming",,9,0,0,53374,"7627Y",180
37038196,"driver",,10,91,2,53374,"3513C",180
37038197,"programming",,10,20,1,53374,"3513C",180
37038198,"driver",,11,85,1,53374,"7627Z",180
37038199,"programming",,11,10,1,53374,"7627Z",180
37038200,"driver",,12,68,1,53374,"3322A",180
37038201,"programming",,12,20,1,53374,"3322A",180
37038202,"driver",,13,82,1,53374,"82355P",180
37038203,"programming",,13,0,0,53374,"82355P",180
37038204,"driver",,14,66,1,53374,"3322D",180
37038205,"programming",,14,15,1,53374,"3322D",180
37038206,"driver",,15,81,1,53374,"95382Y",180
37038207,"programming",,15,0,0,53374,"95382Y",180
37038208,"driver",,16,80,1,53374,"3513D",180
37038209,"programming",,16,0,0,53374,"3513D",180
37038210,"driver",,17,79,1,53374,"17520D",180
37038211,"programming",,17,0,0,53374,"17520D",180
37038212,"driver",,18,57,1,53374,"13899A",180
37038213,"programming",,18,20,1,53374,"13899A",180
37038214,"driver",,19,77,2,53374,"99872B",180
37038215,"programming",,19,0,0,53374,"99872B",180
37038216,"driver",,20,75,1,53374,"56382A",180
37038217,"programming",,20,0,1,53374,"56382A",180
37038218,"driver",,21,65,3,53374,"3056C",180
37038219,"programming",,21,0,0,53374,"3056C",180
37038220,"driver",,22,60,3,53374,"53387D",180
37038221,"programming",,22,0,0,53374,"53387D",180
37038222,"driver",,23,48,1,53374,"3513E",180
37038223,"programming",,23,5,1,53374,"3513E",180
37038224,"driver",,24,51,1,53374,"62372A",180
37038225,"programming",,24,0,0,53374,"62372A",180
37038226,"driver",,25,45,1,53374,"62372B",180
37038227,"programming",,25,0,0,53374,"62372B",180
37038228,"driver",,26,40,1,53374,"99872A",180
37038229,"programming",,26,0,0,53374,"99872A",180
37038230,"driver",,27,37,1,53374,"7856X",180
37038231,"programming",,27,0,1,53374,"7856X",180
37038232,"driver",,28,0,0,53374,"13899B",180
37038233,"programming",,28,15,1,53374,"13899B",180
37047528,"driver",,1,81,3,53279,"38227A",180
37047529,"programming",,1,69,3,53279,"38227A",180
37047530,"driver",,2,79,3,53279,"38227C",180
37047531,"programming",,2,65,2,53279,"38227C",180
37047532,"driver",,3,76,2,53279,"38227F",180
37047533,"programming",,3,65,3,53279,"38227F",180
37047534,"driver",,4,83,2,53279,"8168A",180
37047535,"programming",,4,48,1,53279,"8168A",180
37047536,"driver",,5,84,3,53279,"96666A",180
37047537,"programming",,5,46,3,53279,"96666A",180
37047538,"driver",,6,84,1,53279,"11012B",180
37047539,"programming",,6,42,1,53279,"11012B",180
37047540,"driver",,7,79,3,53279,"69267B",180
37047541,"programming",,7,20,2,53279,"69267B",180
37047542,"driver",,8,76,3,53279,"38227B",180
37047543,"programming",,8,22,1,53279,"38227B",180
37047544,"driver",,9,71,3,53279,"98192A",180
37047545,"programming",,9,16,3,53279,"98192A",180
37047546,"driver",,10,43,3,53279,"38227E",180
37047547,"programming",,10,41,3,53279,"38227E",180
37047548,"driver",,11,64,3,53279,"69267A",180
37047549,"programming",,11,20,1,53279,"69267A",180
37047550,"driver",,12,83,3,53279,"86516Z",180
37047551,"programming",,12,0,0,53279,"86516Z",180
37047552,"driver",,13,70,2,53279,"98192D",180
37047553,"programming",,13,11,1,53279,"98192D",180
37047554,"driver",,14,75,3,53279,"86516A",180
37047555,"programming",,14,0,0,53279,"86516A",180
37047556,"driver",,15,64,3,53279,"6788D",180
37047557,"programming",,15,0,0,53279,"6788D",180
37047558,"driver",,16,63,2,53279,"10988A",180
37047559,"programming",,16,0,0,53279,"10988A",180
37047560,"driver",,17,50,3,53279,"70520D",180
37047561,"programming",,17,10,3,53279,"70520D",180
37047562,"driver",,18,59,2,53279,"10988C",180
37047563,"programming",,18,0,0,53279,"10988C",180
37047564,"driver",,19,57,3,53279,"527A",180
37047565,"programming",,19,0,0,53279,"527A",180
37047566,"driver",,20,46,1,53279,"38227D",180
37047567,"programming",,20,10,1,53279,"38227D",180
37047568,"driver",,21,43,2,53279,"70520Y",180
37047569,"programming",,21,11,1,53279,"70520Y",180
37047570,"driver",,22,44,3,53279,"70520M",180
37047571,"programming",,22,10,3,53279,"70520M",180
37047572,"driver",,23,53,1,53279,"20992C",180
37047573,"programming",,23,0,0,53279,"20992C",180
37047574,"driver",,24,52,3,53279,"6788B",180
37047575,"programming",,24,0,0,53279,"6788B",180
37047576,"driver",,25,51,3,53279,"527B",180
37047577,"programming",,25,0,0,53279,"527B",180
37047578,"driver",,26,51,3,53279,"67777B",180
37047579,"programming",,26,0,0,53279,"67777B",180
37047580,"driver",,27,50,3,53279,"85659B",180
37047581,"programming",,27,0,0,53279,"85659B",180
37047582,"driver",,28,49,3,53279,"67777C",180
37047583,"programming",,28,0,0,53279,"67777C",180
37047584,"driver",,29,47,3,53279,"85659C",180
37047585,"programming",,29,0,0,53279,"85659C",180
37047586,"driver",,30,46,3,53279,"67777A",180
37047587,"programming",,30,0,0,53279,"67777A",180
37047588,"driver",,31,45,2,53279,"86516K",180
37047589,"programming",,31,0,0,53279,"86516K",180
37047590,"driver",,32,42,3,53279,"85659A",180
37047591,"programming",,32,0,0,53279,"85659A",180
37047592,"driver",,33,42,2,53279,"6788A",180
37047593,"programming",,33,0,0,53279,"6788A",180
37047594,"driver",,34,41,3,53279,"91919A",180
37047595,"programming",,34,0,0,53279,"91919A",180
37047596,"driver",,35,41,3,53279,"86516E",180
37047597,"programming",,35,0,0,53279,"86516E",180
37047598,"driver",,36,40,3,53279,"6788C",180
37047599,"programming",,36,0,0,53279,"6788C",180
37047600,"driver",,37,38,1,53279,"6788E",180
37047601,"programming",,37,0,0,53279,"6788E",180
37047602,"driver",,38,36,2,53279,"91919C",180
37047603,"programming",,38,0,0,53279,"91919C",180
37047604,"driver",,39,32,2,53279,"98192B",180
37047605,"programming",,39,0,0,53279,"98192B",180
37047606,"driver",,40,30,3,53279,"98192E",180
37047607,"programming",,40,0,0,53279,"98192E",180
37047608,"driver",,41,29,1,53279,"91919B",180
37047609,"programming",,41,0,0,53279,"91919B",180
37047610,"driver",,42,15,1,53279,"98192C",180
37047611,"programming",,42,0,0,53279,"98192C",180
37047612,"driver",,43,12,1,53279,"20992B",180
37047613,"programming",,43,0,0,53279,"20992B",180
37015794,"driver",,1,71,2,53919,"33123A",180
37015795,"programming",,1,0,0,53919,"33123A",180
37015796,"driver",,2,47,3,53919,"29215A",180
37015797,"programming",,2,20,3,53919,"29215A",180
37015798,"driver",,3,50,3,53919,"9115B",180
37015799,"programming",,3,10,3,53919,"9115B",180
37015800,"driver",,4,56,2,53919,"91824A",180
37015801,"programming",,4,0,0,53919,"91824A",180
37015802,"driver",,5,54,3,53919,"7229A",180
37015803,"programming",,5,0,0,53919,"7229A",180
37015804,"driver",,6,51,2,53919,"85297B",180
37015805,"programming",,6,0,0,53919,"85297B",180
37015806,"driver",,7,50,1,53919,"7229C",180
37015807,"programming",,7,0,0,53919,"7229C",180
37015808,"driver",,8,46,1,53919,"80625B",180
37015809,"programming",,8,0,0,53919,"80625B",180
37015810,"driver",,9,34,3,53919,"9115A",180
37015811,"programming",,9,10,2,53919,"9115A",180
37015812,"driver",,10,43,1,53919,"33123B",180
37015813,"programming",,10,0,0,53919,"33123B",180
37015814,"driver",,11,27,1,53919,"80625A",180
37015815,"programming",,11,15,2,53919,"80625A",180
37015816,"driver",,12,21,1,53919,"29215B",180
37015817,"programming",,12,20,3,53919,"29215B",180
37015818,"driver",,13,40,2,53919,"33123C",180
37015819,"programming",,13,0,0,53919,"33123C",180
37015848,"driver",,1,87,3,53669,"88299A",180
37015849,"programming",,1,0,0,53669,"88299A",180
37015850,"driver",,2,70,2,53669,"88299E",180
37015851,"programming",,2,0,0,53669,"88299E",180
37015852,"driver",,3,60,3,53669,"98888C",180
37015853,"programming",,3,0,0,53669,"98888C",180
37015854,"driver",,4,58,2,53669,"98888E",180
37015855,"programming",,4,0,0,53669,"98888E",180
37015856,"driver",,5,56,2,53669,"88299V",180
37015857,"programming",,5,0,0,53669,"88299V",180
37015858,"driver",,6,54,1,53669,"15159H",180
37015859,"programming",,6,0,0,53669,"15159H",180
37015860,"driver",,7,50,1,53669,"15159F",180
37015861,"programming",,7,0,0,53669,"15159F",180
37097376,"driver",,1,95,3,53601,"60666Z",180
37097377,"programming",,1,102,3,53601,"60666Z",180
37097378,"driver",,2,104,3,53601,"9666C",180
37097379,"programming",,2,91,3,53601,"9666C",180
37097380,"driver",,3,106,3,53601,"9666D",180
37097381,"programming",,3,84,3,53601,"9666D",180
37097382,"driver",,4,96,3,53601,"9666A",180
37097383,"programming",,4,89,3,53601,"9666A",180
37097384,"driver",,5,99,3,53601,"9666B",180
37097385,"programming",,5,82,3,53601,"9666B",180
37097386,"driver",,6,72,3,53601,"95072E",180
37097387,"programming",,6,75,2,53601,"95072E",180
37097388,"driver",,7,86,2,53601,"8862C",180
37097389,"programming",,7,60,1,53601,"8862C",180
37097390,"driver",,8,85,1,53601,"3863B",180
37097391,"programming",,8,50,1,53601,"3863B",180
37097392,"driver",,9,87,2,53601,"8862B",180
37097393,"programming",,9,48,3,53601,"8862B",180
37097394,"driver",,10,74,3,53601,"8023D",180
37097395,"programming",,10,45,3,53601,"8023D",180
37097396,"driver",,11,77,1,53601,"8862A",180
37097397,"programming",,11,38,1,53601,"8862A",180
37097398,"driver",,12,77,2,53601,"94666A",180
37097399,"programming",,12,36,2,53601,"94666A",180
37097400,"driver",,13,71,3,53601,"22263B",180
37097401,"programming",,13,41,3,53601,"22263B",180
37097402,"driver",,14,56,1,53601,"22263A",180
37097403,"programming",,14,49,1,53601,"22263A",180
37097404,"driver",,15,102,2,53601,"26862E",180
37097405,"programming",,15,0,0,53601,"26862E",180
37097406,"driver",,16,82,1,53601,"26862C",180
37097407,"programming",,16,15,1,53601,"26862C",180
37097408,"driver",,17,52,3,53601,"65115B",180
37097409,"programming",,17,44,3,53601,"65115B",180
37097410,"driver",,18,92,1,53601,"66698B",180
37097411,"programming",,18,0,0,53601,"66698B",180
37097412,"driver",,19,79,2,53601,"26862A",180
37097413,"programming",,19,10,1,53601,"26862A",180
37097414,"driver",,20,85,2,53601,"66698D",180
37097415,"programming",,20,0,0,53601,"66698D",180
37097416,"driver",,21,82,1,53601,"98988C",180
37097417,"programming",,21,0,0,53601,"98988C",180
37097418,"driver",,22,81,1,53601,"98831C",180
37097419,"programming",,22,0,0,53601,"98831C",180
37097420,"driver",,23,51,1,53601,"22263C",180
37097421,"programming",,23,23,1,53601,"22263C",180
37097422,"driver",,24,74,3,53601,"94666C",180
37097423,"programming",,24,0,0,53601,"94666C",180
37097424,"driver",,25,72,3,53601,"68568B",180
37097425,"programming",,25,0,0,53601,"68568B",180
37097426,"driver",,26,72,3,53601,"99077D",180
37097427,"programming",,26,0,0,53601,"99077D",180
37097428,"driver",,27,56,2,53601,"72281A",180
37097429,"programming",,27,15,2,53601,"72281A",180
37097430,"driver",,28,70,3,53601,"94666D",180
37097431,"programming",,28,0,1,53601,"94666D",180
37097432,"driver",,29,69,3,53601,"28282C",180
37097433,"programming",,29,0,0,53601,"28282C",180
37097434,"driver",,30,62,1,53601,"99077B",180
37097435,"programming",,30,0,0,53601,"99077B",180
37097436,"driver",,31,59,3,53601,"20286A",180
37097437,"programming",,31,0,0,53601,"20286A",180
37097438,"driver",,32,0,0,53601,"55819A",180
37097439,"programming",,32,57,2,53601,"55819A",180
37097440,"driver",,33,51,2,53601,"94666E",180
37097441,"programming",,33,0,0,53601,"94666E",180
37097442,"driver",,34,34,3,53601,"22263D",180
37097443,"programming",,34,15,3,53601,"22263D",180
37097444,"driver",,35,49,1,53601,"99077C",180
37097445,"programming",,35,0,0,53601,"99077C",180
37097446,"driver",,36,48,3,53601,"20286D",180
37097447,"programming",,36,0,0,53601,"20286D",180
37097448,"driver",,37,46,3,53601,"93299A",180
37097449,"programming",,37,0,0,53601,"93299A",180
37097450,"driver",,38,43,2,53601,"2148M",180
37097451,"programming",,38,0,0,53601,"2148M",180
37097452,"driver",,39,41,3,53601,"87868B",180
37097453,"programming",,39,0,0,53601,"87868B",180
37097454,"driver",,40,39,3,53601,"95997A",180
37097455,"programming",,40,0,0,53601,"95997A",180
37097456,"driver",,41,33,2,53601,"94666B",180
37097457,"programming",,41,0,0,53601,"94666B",180
37097458,"driver",,42,0,0,53601,"28282A",180
37097459,"programming",,42,24,1,53601,"28282A",180
37097460,"driver",,43,22,1,53601,"95072C",180
37097461,"programming",,43,0,0,53601,"95072C",180
37097462,"driver",,1,110,3,53602,"60666A",180
37097463,"programming",,1,108,3,53602,"60666A",180
37097464,"driver",,2,91,3,53602,"8666B",180
37097465,"programming",,2,91,3,53602,"8666B",180
37097466,"driver",,3,85,3,53602,"8666A",180
37097467,"programming",,3,91,3,53602,"8666A",180
37097468,"driver",,4,93,3,53602,"8666C",180
37097469,"programming",,4,71,3,53602,"8666C",180
37097470,"driver",,5,90,3,53602,"3863A",180
37097471,"programming",,5,73,3,53602,"3863A",180
37097472,"driver",,6,95,3,53602,"7755B",180
37097473,"programming",,6,53,3,53602,"7755B",180
37097474,"driver",,7,87,3,53602,"81698N",180
37097475,"programming",,7,56,3,53602,"81698N",180
37097476,"driver",,8,82,3,53602,"8588B",180
37097477,"programming",,8,48,2,53602,"8588B",180
37097478,"driver",,9,91,2,53602,"65115D",180
37097479,"programming",,9,37,2,53602,"65115D",180
37097480,"driver",,10,116,1,53602,"1147C",180
37097481,"programming",,10,0,0,53602,"1147C",180
37097482,"driver",,11,82,3,53602,"7755E",180
37097483,"programming",,11,27,3,53602,"7755E",180
37097484,"driver",,12,64,1,53602,"81698B",180
37097485,"programming",,12,44,1,53602,"81698B",180
37097486,"driver",,13,106,3,53602,"1147D",180
37097487,"programming",,13,0,0,53602,"1147D",180
37097488,"driver",,14,84,3,53602,"7755D",180
37097489,"programming",,14,16,2,53602,"7755D",180
37097490,"driver",,15,97,2,53602,"68888A",180
37097491,"programming",,15,0,0,53602,"68888A",180
37097492,"driver",,16,89,3,53602,"7755C",180
37097493,"programming",,16,0,0,53602,"7755C",180
37097494,"driver",,17,82,3,53602,"68568A",180
37097495,"programming",,17,0,0,53602,"68568A",180
37097496,"driver",,18,80,2,53602,"66698A",180
37097497,"programming",,18,0,0,53602,"66698A",180
37097498,"driver",,19,76,3,53602,"7755F",180
37097499,"programming",,19,0,0,53602,"7755F",180
37097500,"driver",,20,70,2,53602,"98886A",180
37097501,"programming",,20,0,0,53602,"98886A",180
37097502,"driver",,21,68,3,53602,"20286C",180
37097503,"programming",,21,0,0,53602,"20286C",180
37097504,"driver",,22,63,3,53602,"28282E",180
37097505,"programming",,22,0,0,53602,"28282E",180
37097506,"driver",,23,27,2,53602,"8588A",180
37097507,"programming",,23,29,1,53602,"8588A",180
37097508,"driver",,24,50,3,53602,"6868V",180
37097509,"programming",,24,0,0,53602,"6868V",180
37097510,"driver",,25,50,1,53602,"1147B",180
37097511,"programming",,25,0,0,53602,"1147B",180
37216502,"driver",,1,106,3,53544,"79309F",180
37216503,"programming",,1,94,3,53544,"79309F",180
37216504,"driver",,2,116,3,53544,"95111C",180
37216505,"programming",,2,77,3,53544,"95111C",180
37216506,"driver",,3,113,3,53544,"95111B",180
37216507,"programming",,3,79,3,53544,"95111B",180
37216508,"driver",,4,97,3,53544,"11619B",180
37216509,"programming",,4,92,3,53544,"11619B",180
37216510,"driver",,5,95,3,53544,"11619C",180
37216511,"programming",,5,91,3,53544,"11619C",180
37216512,"driver",,6,90,3,53544,"79309E",180
37216513,"programming",,6,93,3,53544,"79309E",180
37216514,"driver",,7,87,2,53544,"38589D",180
37216515,"programming",,7,94,2,53544,"38589D",180
37216516,"driver",,8,90,3,53544,"79309D",180
37216517,"programming",,8,91,3,53544,"79309D",180
37216518,"driver",,9,88,3,53544,"9781D",180
37216519,"programming",,9,92,3,53544,"9781D",180
37216520,"driver",,10,98,1,53544,"9781C",180
37216521,"programming",,10,81,1,53544,"9781C",180
37216522,"driver",,11,81,3,53544,"83276C",180
37216523,"programming",,11,94,2,53544,"83276C",180
37216524,"driver",,12,107,3,53544,"95111A",180
37216525,"programming",,12,66,3,53544,"95111A",180
37216526,"driver",,13,89,2,53544,"33885F",180
37216527,"programming",,13,80,2,53544,"33885F",180
37216528,"driver",,14,91,2,53544,"9781B",180
37216529,"programming",,14,78,2,53544,"9781B",180
37216530,"driver",,15,105,3,53544,"9781E",180
37216531,"programming",,15,61,3,53544,"9781E",180
37216532,"driver",,16,81,1,53544,"80982B",180
37216533,"programming",,16,82,1,53544,"80982B",180
37216534,"driver",,17,89,3,53544,"61025A",180
37216535,"programming",,17,70,2,53544,"61025A",180
37216536,"driver",,18,76,2,53544,"33885B",180
37216537,"programming",,18,80,2,53544,"33885B",180
37216538,"driver",,19,84,3,53544,"33885E",180
37216539,"programming",,19,71,3,53544,"33885E",180
37216540,"driver",,20,79,2,53544,"33885A",180
37216541,"programming",,20,72,2,53544,"33885A",180
37216542,"driver",,21,78,3,53544,"33885D",180
37216543,"programming",,21,72,2,53544,"33885D",180
37216544,"driver",,22,85,1,53544,"76571C",180
37216545,"programming",,22,65,1,53544,"76571C",180
37216546,"driver",,23,83,2,53544,"38589A",180
37216547,"programming",,23,62,2,53544,"38589A",180
37216548,"driver",,24,84,2,53544,"9781A",180
37216549,"programming",,24,61,2,53544,"9781A",180
37216550,"driver",,25,71,3,53544,"33885C",180
37216551,"programming",,25,70,3,53544,"33885C",180
37216552,"driver",,26,91,2,53544,"71888B",180
37216553,"programming",,26,45,3,53544,"71888B",180
37216554,"driver",,27,85,2,53544,"83276A",180
37216555,"programming",,27,49,2,53544,"83276A",180
37216556,"driver",,28,87,3,53544,"71888A",180
37216557,"programming",,28,46,2,53544,"71888A",180
37216558,"driver",,29,87,2,53544,"96666A",180
37216559,"programming",,29,38,2,53544,"96666A",180
37216560,"driver",,30,79,2,53544,"8168A",180
37216561,"programming",,30,45,1,53544,"8168A",180
37216562,"driver",,31,82,2,53544,"11012B",180
37216563,"programming",,31,42,2,53544,"11012B",180
37216564,"driver",,32,71,3,53544,"2112A",180
37216565,"programming",,32,50,3,53544,"2112A",180
37216566,"driver",,33,81,2,53544,"1658C",180
37216567,"programming",,33,40,2,53544,"1658C",180
37216568,"driver",,34,37,1,53544,"83276B",180
37216569,"programming",,34,81,1,53544,"83276B",180
37216570,"driver",,35,81,1,53544,"27093A",180
37216571,"programming",,35,31,1,53544,"27093A",180
37216572,"driver",,36,75,2,53544,"12609A",180
37216573,"programming",,36,35,2,53544,"12609A",180
37216574,"driver",,37,87,2,53544,"83300A",180
37216575,"programming",,37,23,1,53544,"83300A",180
37216576,"driver",,38,73,1,53544,"27112D",180
37216577,"programming",,38,36,1,53544,"27112D",180
37216578,"driver",,39,71,1,53544,"671K",180
37216579,"programming",,39,36,1,53544,"671K",180
37216580,"driver",,40,55,2,53544,"81020A",180
37216581,"programming",,40,50,2,53544,"81020A",180
37216582,"driver",,41,51,1,53544,"38589B",180
37216583,"programming",,41,53,1,53544,"38589B",180
37216584,"driver",,42,59,1,53544,"81020B",180
37216585,"programming",,42,44,1,53544,"81020B",180
37216586,"driver",,43,79,1,53544,"81020E",180
37216587,"programming",,43,20,1,53544,"81020E",180
37216588,"driver",,44,43,2,53544,"38589C",180
37216589,"programming",,44,55,2,53544,"38589C",180
37216590,"driver",,45,83,2,53544,"27093B",180
37216591,"programming",,45,15,1,53544,"27093B",180
37216592,"driver",,46,82,2,53544,"76571A",180
37216593,"programming",,46,10,2,53544,"76571A",180
37216594,"driver",,47,70,1,53544,"27093D",180
37216595,"programming",,47,19,1,53544,"27093D",180
37216596,"driver",,48,73,1,53544,"71888D",180
37216597,"programming",,48,15,1,53544,"71888D",180
37216598,"driver",,49,28,1,53544,"1658E",180
37216599,"programming",,49,57,1,53544,"1658E",180
37216600,"driver",,50,69,1,53544,"66186A",180
37216601,"programming",,50,15,1,53544,"66186A",180
37216602,"driver",,51,84,1,53544,"76571B",180
37216603,"programming",,51,0,0,53544,"76571B",180
37216604,"driver",,52,82,2,53544,"69666A",180
37216605,"programming",,52,0,0,53544,"69666A",180
37216606,"driver",,53,59,1,53544,"11012A",180
37216607,"programming",,53,22,1,53544,"11012A",180
37216608,"driver",,54,62,2,53544,"66026C",180
37216609,"programming",,54,18,2,53544,"66026C",180
37216610,"driver",,55,74,2,53544,"27112F",180
37216611,"programming",,55,5,1,53544,"27112F",180
37216612,"driver",,56,44,1,53544,"671D",180
37216613,"programming",,56,33,1,53544,"671D",180
37216614,"driver",,57,67,1,53544,"23121A",180
37216615,"programming",,57,10,1,53544,"23121A",180
37216616,"driver",,58,22,1,53544,"1658D",180
37216617,"programming",,58,54,1,53544,"1658D",180
